galaxy_ID,A,Vin,SigD,Rd,rho0_h,Rh,incl,phi,x_cen,y_cen,Vsys,chi2
11955-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11955-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11955-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11955-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11955-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11955-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11955-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11955-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11955-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11955-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11955-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11955-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11955-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11955-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11955-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11955-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11956-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11956-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11956-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11956-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11956-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11956-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11956-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11956-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11956-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11956-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11956-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11956-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11956-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11956-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11956-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11956-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11956-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11957-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11957-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11957-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11957-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11957-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11957-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11957-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11957-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11957-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11957-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11957-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11957-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11957-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11957-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11957-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11957-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11957-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11958-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11958-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11958-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11958-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11958-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11958-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11958-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11958-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11958-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11958-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11958-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11958-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11958-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11958-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11958-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11958-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11958-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11960-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11960-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11960-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11960-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11960-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11960-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11960-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11960-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11960-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11960-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11960-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11960-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11960-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11960-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11960-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11960-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11960-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11962-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11962-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11962-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11962-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11962-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11962-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11962-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11962-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11962-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11962-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11962-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11962-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11962-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11962-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11962-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11962-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11962-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11963-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11963-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11963-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11963-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11963-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11963-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11963-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11963-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11963-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11963-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11963-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11963-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11963-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11963-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11963-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11963-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11963-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11965-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11965-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11965-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11965-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11965-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11965-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11965-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11965-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11965-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11965-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11965-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11965-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11965-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11965-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11965-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11965-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11965-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11967-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11967-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11967-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11967-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11967-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11967-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11967-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11967-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11967-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11967-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11967-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11967-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11967-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11967-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11967-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11967-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11967-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11968-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11968-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11968-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11968-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11968-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11968-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11968-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11968-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11968-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11968-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11968-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11968-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11968-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11968-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11968-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11968-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11968-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11969-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11969-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11969-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11969-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11969-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11969-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11969-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11969-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11969-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11969-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11969-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11969-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11969-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11969-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11969-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11969-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11969-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11970-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11970-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11970-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11970-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11970-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11970-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11970-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11970-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11970-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11970-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11970-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11970-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11970-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11970-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11970-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11970-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11970-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11974-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11974-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11974-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11974-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11974-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11974-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11974-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11974-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11974-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11974-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11974-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11974-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11974-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11974-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11974-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11974-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11974-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11975-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11975-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11975-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11975-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11975-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11975-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11975-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11975-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11975-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11975-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11975-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11975-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11975-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11975-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11975-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11975-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11975-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11976-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11976-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11976-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11976-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11976-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11976-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11976-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11976-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11976-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11976-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11976-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11976-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11976-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11976-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11976-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11976-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11976-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11977-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11977-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11977-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11977-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11977-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11977-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11977-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11977-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11977-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11977-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11977-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11977-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11977-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11977-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11977-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11977-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11977-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11978-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11978-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11978-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11978-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11978-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11978-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11978-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11978-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11978-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11978-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11978-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11978-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11978-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11978-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11978-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11978-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11978-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11979-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11979-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11979-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11979-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11979-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11979-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11979-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11979-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11979-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11979-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11979-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11979-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11979-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11979-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11979-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11979-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11979-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11980-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11980-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11980-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11980-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11980-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11980-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11980-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11980-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11980-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11980-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11980-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11980-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11980-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11980-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11980-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11980-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11980-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11981-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11981-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11981-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11981-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11981-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11981-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11981-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11981-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11981-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
